23-14-85-731217-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
40-87-17-221230-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
85-07-13-311232-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
59-82-97-201233-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
59-82-97-201233-001-01 2**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
61-64-62-241235-001-02 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
32-46-17-361236-001-04 1**CONFIDENTIAL****CONFIDENTIAL**   1   2   1   51  1110 1     10 1     2122 2  12      0    300000 6      8                       111       112                   2                            2               2                2                      221 1                   7                   8              1 1                   7                   8             1 1                   4                   6                1 0 00      0 0 00     0 0120     0
32-46-17-361236-001-04 2**CONFIDENTIAL****CONFIDENTIAL**   1  75   3  151  1110 1     10 1     2122 2  12      0    300000 6      8                       141       212                   2                            2               2                2                      221 1                  14                   6              1 1                  12                   6             1 1                   8                   6                1 0 00      0 0 00     0 0 60     0
97-64-08-951250-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
19-27-15-151252-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
55-53-11-051287-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
28-24-87-551305-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
28-24-87-551305-001-01 2**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
56-76-03-181307-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
65-62-10-781323-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
20-66-75-401323-001-04 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
00-63-85-411325-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
99-92-94-711329-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
96-56-62-651331-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
02-10-68-031332-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
14-23-99-911333-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 1   0 1.5   41  1110 1     10 1     2122 2  32      0  15000000 5   1  8 1  1 1 22                  20002111  1501  150  60002115  3  300031622             2               1  0.52 1000031622                      221 2 3 4               3 1 1               2 3 3          1 1                   2                   4             1 2 3 4               1 1 1               2 2 2            2                                  
85-21-92-451348-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
76-57-93-241385-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
73-59-11-961399-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
35-22-61-351401-001-01 1**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
35-22-61-351401-001-01 2**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
35-22-61-351401-001-01 3**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
39-91-71-061403-001-01 1**CONFIDENTIAL****CONFIDENTIAL**M1 2                                                                                                                                                                                                                                                                                                                                                                                                                                    
39-91-71-061403-001-01 2**CONFIDENTIAL****CONFIDENTIAL**   2                                                                                                                                                                                                                                                                                                                                                                                                                                    
